Name,Date,sitio,habitat,transepto,cuadrante,Aux5,Height (cm),Latitude,Longitude,Depth,Camera,Photographer,Water quality,Strobes,Framing gear used,White balance card,Comments,Row,Column,Label,Annotator,Date annotated,Machine suggestion 1,Machine confidence 1,Machine suggestion 2,Machine confidence 2,Machine suggestion 3,Machine confidence 3,Machine suggestion 4,Machine confidence 4,Machine suggestion 5,Machine confidence 5
CBPR 20.2 15.jpg,2021-03-08,20,outside ZRP,2,4,,,-86.347,16.389,6 m,GO PRO,,,,,,,408,805,Siderastr,arlenerodriguez,2021-06-05 00:42:51+00:00,,,,,,,,,,
CBPR 20.2 15.jpg,2021-03-08,20,outside ZRP,2,4,,,-86.347,16.389,6 m,GO PRO,,,,,,,359,802,Siderastr,arlenerodriguez,2021-06-05 00:42:51+00:00,,,,,,,,,,
CBPR 20.2 15.jpg,2021-03-08,20,outside ZRP,2,4,,,-86.347,16.389,6 m,GO PRO,,,,,,,389,1064,Siderastr,arlenerodriguez,2021-06-05 00:42:51+00:00,,,,,,,,,,
CBPR 20.2 15.jpg,2021-03-08,20,outside ZRP,2,4,,,-86.347,16.389,6 m,GO PRO,,,,,,,219,1251,Siderastr,arlenerodriguez,2021-06-05 00:42:51+00:00,,,,,,,,,,
CBPR 20.2 15.jpg,2021-03-08,20,outside ZRP,2,4,,,-86.347,16.389,6 m,GO PRO,,,,,,,268,1107,Siderastr,arlenerodriguez,2021-06-05 00:42:51+00:00,,,,,,,,,,
CBPR 20.2 15.jpg,2021-03-08,20,outside ZRP,2,4,,,-86.347,16.389,6 m,GO PRO,,,,,,,231,1316,Unk,arlenerodriguez,2021-06-05 00:42:51+00:00,,,,,,,,,,
CBPR 20.2 15.jpg,2021-03-08,20,outside ZRP,2,4,,,-86.347,16.389,6 m,GO PRO,,,,,,,322,1600,Mont_spp,arlenerodriguez,2021-06-05 00:42:50+00:00,,,,,,,,,,
CBPR 20.2 15.jpg,2021-03-08,20,outside ZRP,2,4,,,-86.347,16.389,6 m,GO PRO,,,,,,,441,345,Turf_sand,arlenerodriguez,2021-06-05 00:42:50+00:00,,,,,,,,,,
CBPR 20.2 15.jpg,2021-03-08,20,outside ZRP,2,4,,,-86.347,16.389,6 m,GO PRO,,,,,,,569,594,Mont_spp,arlenerodriguez,2021-06-05 00:42:50+00:00,,,,,,,,,,
CBPR 20.2 15.jpg,2021-03-08,20,outside ZRP,2,4,,,-86.347,16.389,6 m,GO PRO,,,,,,,533,1044,Unk,arlenerodriguez,2021-06-05 00:42:50+00:00,,,,,,,,,,
CBPR 20.2 15.jpg,2021-03-08,20,outside ZRP,2,4,,,-86.347,16.389,6 m,GO PRO,,,,,,,610,1340,Unk,arlenerodriguez,2021-06-05 00:42:50+00:00,,,,,,,,,,
CBPR 20.2 15.jpg,2021-03-08,20,outside ZRP,2,4,,,-86.347,16.389,6 m,GO PRO,,,,,,,465,1242,MAL,arlenerodriguez,2021-06-05 00:42:50+00:00,,,,,,,,,,
CBPR 20.2 15.jpg,2021-03-08,20,outside ZRP,2,4,,,-86.347,16.389,6 m,GO PRO,,,,,,,544,1119,OctoThnSft,arlenerodriguez,2021-06-05 00:42:50+00:00,,,,,,,,,,
CBPR 20.2 15.jpg,2021-03-08,20,outside ZRP,2,4,,,-86.347,16.389,6 m,GO PRO,,,,,,,495,1481,Unk,arlenerodriguez,2021-06-05 00:42:50+00:00,,,,,,,,,,
CBPR 20.2 15.jpg,2021-03-08,20,outside ZRP,2,4,,,-86.347,16.389,6 m,GO PRO,,,,,,,435,1375,Unk,arlenerodriguez,2021-06-05 00:42:50+00:00,,,,,,,,,,
CBPR 20.2 15.jpg,2021-03-08,20,outside ZRP,2,4,,,-86.347,16.389,6 m,GO PRO,,,,,,,590,1617,Mont_spp,arlenerodriguez,2021-06-05 00:42:50+00:00,,,,,,,,,,
CBPR 20.2 15.jpg,2021-03-08,20,outside ZRP,2,4,,,-86.347,16.389,6 m,GO PRO,,,,,,,635,468,Turf_sand,arlenerodriguez,2021-06-05 00:42:50+00:00,,,,,,,,,,
CBPR 20.2 15.jpg,2021-03-08,20,outside ZRP,2,4,,,-86.347,16.389,6 m,GO PRO,,,,,,,654,520,Turf_sand,arlenerodriguez,2021-06-05 00:42:50+00:00,,,,,,,,,,
CBPR 20.2 15.jpg,2021-03-08,20,outside ZRP,2,4,,,-86.347,16.389,6 m,GO PRO,,,,,,,673,1372,Mont_spp,arlenerodriguez,2021-06-05 00:42:50+00:00,,,,,,,,,,
CBPR 20.2 15.jpg,2021-03-08,20,outside ZRP,2,4,,,-86.347,16.389,6 m,GO PRO,,,,,,,679,1437,Mont_spp,arlenerodriguez,2021-06-05 00:42:50+00:00,,,,,,,,,,
CBPR 20.2 15.jpg,2021-03-08,20,outside ZRP,2,4,,,-86.347,16.389,6 m,GO PRO,,,,,,,984,860,Mont_spp,arlenerodriguez,2021-06-05 00:42:50+00:00,,,,,,,,,,
CBPR 20.2 15.jpg,2021-03-08,20,outside ZRP,2,4,,,-86.347,16.389,6 m,GO PRO,,,,,,,1215,608,MAL_turf,arlenerodriguez,2021-06-05 00:42:50+00:00,,,,,,,,,,
CBPR 20.2 15.jpg,2021-03-08,20,outside ZRP,2,4,,,-86.347,16.389,6 m,GO PRO,,,,,,,1035,1191,Mont_spp,arlenerodriguez,2021-06-05 00:42:50+00:00,,,,,,,,,,
CBPR 20.2 15.jpg,2021-03-08,20,outside ZRP,2,4,,,-86.347,16.389,6 m,GO PRO,,,,,,,1099,1301,Pavement,arlenerodriguez,2021-06-05 00:42:50+00:00,,,,,,,,,,
CBPR 20.2 15.jpg,2021-03-08,20,outside ZRP,2,4,,,-86.347,16.389,6 m,GO PRO,,,,,,,1218,1611,MAL_turf,arlenerodriguez,2021-06-05 00:42:50+00:00,,,,,,,,,,
CBPR 20.2 18.jpg,2021-03-08,20,outside ZRP,2,5,,,-86.347,16.389,6 m,GO PRO,,,,,,,319,642,Moann,arlenerodriguez,2021-06-05 00:45:30+00:00,,,,,,,,,,
CBPR 20.2 18.jpg,2021-03-08,20,outside ZRP,2,5,,,-86.347,16.389,6 m,GO PRO,,,,,,,370,779,Moann,arlenerodriguez,2021-06-05 00:45:30+00:00,,,,,,,,,,
CBPR 20.2 18.jpg,2021-03-08,20,outside ZRP,2,5,,,-86.347,16.389,6 m,GO PRO,,,,,,,239,617,MAL_turf,arlenerodriguez,2021-06-05 00:45:30+00:00,,,,,,,,,,
CBPR 20.2 18.jpg,2021-03-08,20,outside ZRP,2,5,,,-86.347,16.389,6 m,GO PRO,,,,,,,315,1053,Moann,arlenerodriguez,2021-06-05 00:45:30+00:00,,,,,,,,,,
CBPR 20.2 18.jpg,2021-03-08,20,outside ZRP,2,5,,,-86.347,16.389,6 m,GO PRO,,,,,,,360,1122,Moann,arlenerodriguez,2021-06-05 00:45:30+00:00,,,,,,,,,,
CBPR 20.2 18.jpg,2021-03-08,20,outside ZRP,2,5,,,-86.347,16.389,6 m,GO PRO,,,,,,,263,1594,MAL,arlenerodriguez,2021-06-05 00:45:30+00:00,,,,,,,,,,
CBPR 20.2 18.jpg,2021-03-08,20,outside ZRP,2,5,,,-86.347,16.389,6 m,GO PRO,,,,,,,284,1376,MAL_turf,arlenerodriguez,2021-06-05 00:45:30+00:00,,,,,,,,,,
CBPR 20.2 18.jpg,2021-03-08,20,outside ZRP,2,5,,,-86.347,16.389,6 m,GO PRO,,,,,,,497,455,OctoThnSft,arlenerodriguez,2021-06-05 00:45:30+00:00,,,,,,,,,,
CBPR 20.2 18.jpg,2021-03-08,20,outside ZRP,2,5,,,-86.347,16.389,6 m,GO PRO,,,,,,,482,520,GORSPP,arlenerodriguez,2021-06-05 00:45:30+00:00,,,,,,,,,,
CBPR 20.2 18.jpg,2021-03-08,20,outside ZRP,2,5,,,-86.347,16.389,6 m,GO PRO,,,,,,,527,713,Unk,arlenerodriguez,2021-06-05 00:45:30+00:00,,,,,,,,,,
CBPR 20.2 18.jpg,2021-03-08,20,outside ZRP,2,5,,,-86.347,16.389,6 m,GO PRO,,,,,,,445,1219,Moann,arlenerodriguez,2021-06-05 00:45:30+00:00,,,,,,,,,,
CBPR 20.2 18.jpg,2021-03-08,20,outside ZRP,2,5,,,-86.347,16.389,6 m,GO PRO,,,,,,,679,841,Moann,arlenerodriguez,2021-06-05 00:45:30+00:00,,,,,,,,,,
CBPR 20.2 18.jpg,2021-03-08,20,outside ZRP,2,5,,,-86.347,16.389,6 m,GO PRO,,,,,,,689,916,Moann,arlenerodriguez,2021-06-05 00:45:30+00:00,,,,,,,,,,
CBPR 20.2 18.jpg,2021-03-08,20,outside ZRP,2,5,,,-86.347,16.389,6 m,GO PRO,,,,,,,797,920,OctoThnSft,arlenerodriguez,2021-06-05 00:45:30+00:00,,,,,,,,,,
CBPR 20.2 18.jpg,2021-03-08,20,outside ZRP,2,5,,,-86.347,16.389,6 m,GO PRO,,,,,,,721,1339,MAL_turf,arlenerodriguez,2021-06-05 00:45:30+00:00,,,,,,,,,,
CBPR 20.2 18.jpg,2021-03-08,20,outside ZRP,2,5,,,-86.347,16.389,6 m,GO PRO,,,,,,,711,1231,Unk,arlenerodriguez,2021-06-05 00:45:30+00:00,,,,,,,,,,
CBPR 20.2 18.jpg,2021-03-08,20,outside ZRP,2,5,,,-86.347,16.389,6 m,GO PRO,,,,,,,673,1157,Moann,arlenerodriguez,2021-06-05 00:45:30+00:00,,,,,,,,,,
CBPR 20.2 18.jpg,2021-03-08,20,outside ZRP,2,5,,,-86.347,16.389,6 m,GO PRO,,,,,,,790,1512,MAL_turf,arlenerodriguez,2021-06-05 00:45:30+00:00,,,,,,,,,,
CBPR 20.2 18.jpg,2021-03-08,20,outside ZRP,2,5,,,-86.347,16.389,6 m,GO PRO,,,,,,,848,732,GORSPP,arlenerodriguez,2021-06-05 00:45:30+00:00,,,,,,,,,,
CBPR 20.2 18.jpg,2021-03-08,20,outside ZRP,2,5,,,-86.347,16.389,6 m,GO PRO,,,,,,,972,836,Unk,arlenerodriguez,2021-06-05 00:45:30+00:00,,,,,,,,,,
CBPR 20.2 18.jpg,2021-03-08,20,outside ZRP,2,5,,,-86.347,16.389,6 m,GO PRO,,,,,,,905,1025,Unk,arlenerodriguez,2021-06-05 00:45:30+00:00,,,,,,,,,,
CBPR 20.2 18.jpg,2021-03-08,20,outside ZRP,2,5,,,-86.347,16.389,6 m,GO PRO,,,,,,,1141,298,OctoThnSft,arlenerodriguez,2021-06-05 00:45:30+00:00,,,,,,,,,,
CBPR 20.2 18.jpg,2021-03-08,20,outside ZRP,2,5,,,-86.347,16.389,6 m,GO PRO,,,,,,,1112,589,MAL,arlenerodriguez,2021-06-05 00:45:30+00:00,,,,,,,,,,
CBPR 20.2 18.jpg,2021-03-08,20,outside ZRP,2,5,,,-86.347,16.389,6 m,GO PRO,,,,,,,1184,1012,MAL_turf,arlenerodriguez,2021-06-05 00:45:30+00:00,,,,,,,,,,
CBPR 20.2 18.jpg,2021-03-08,20,outside ZRP,2,5,,,-86.347,16.389,6 m,GO PRO,,,,,,,1044,1381,Mont_spp,arlenerodriguez,2021-06-05 00:45:30+00:00,,,,,,,,,,
CBPR 20.2 19.jpg,2021-03-08,20,outside ZRP,2,6,,,-86.347,16.389,6 m,GO PRO,,,,,,,276,419,MAL_turf,arlenerodriguez,2021-06-05 00:46:50+00:00,,,,,,,,,,
CBPR 20.2 19.jpg,2021-03-08,20,outside ZRP,2,6,,,-86.347,16.389,6 m,GO PRO,,,,,,,367,728,GORSPP,arlenerodriguez,2021-06-05 00:46:50+00:00,,,,,,,,,,
CBPR 20.2 19.jpg,2021-03-08,20,outside ZRP,2,6,,,-86.347,16.389,6 m,GO PRO,,,,,,,321,916,MAL_turf,arlenerodriguez,2021-06-05 00:46:50+00:00,,,,,,,,,,
CBPR 20.2 19.jpg,2021-03-08,20,outside ZRP,2,6,,,-86.347,16.389,6 m,GO PRO,,,,,,,411,1447,GORSPP,arlenerodriguez,2021-06-05 00:46:50+00:00,,,,,,,,,,
CBPR 20.2 19.jpg,2021-03-08,20,outside ZRP,2,6,,,-86.347,16.389,6 m,GO PRO,,,,,,,485,357,MAL,arlenerodriguez,2021-06-05 00:46:50+00:00,,,,,,,,,,
CBPR 20.2 19.jpg,2021-03-08,20,outside ZRP,2,6,,,-86.347,16.389,6 m,GO PRO,,,,,,,422,568,MAL_turf,arlenerodriguez,2021-06-05 00:46:50+00:00,,,,,,,,,,
CBPR 20.2 19.jpg,2021-03-08,20,outside ZRP,2,6,,,-86.347,16.389,6 m,GO PRO,,,,,,,494,748,GORSPP,arlenerodriguez,2021-06-05 00:46:50+00:00,,,,,,,,,,
CBPR 20.2 19.jpg,2021-03-08,20,outside ZRP,2,6,,,-86.347,16.389,6 m,GO PRO,,,,,,,450,980,OctoThnSft,arlenerodriguez,2021-06-05 00:46:50+00:00,,,,,,,,,,
CBPR 20.2 19.jpg,2021-03-08,20,outside ZRP,2,6,,,-86.347,16.389,6 m,GO PRO,,,,,,,425,1282,MAL_turf,arlenerodriguez,2021-06-05 00:46:50+00:00,,,,,,,,,,
CBPR 20.2 19.jpg,2021-03-08,20,outside ZRP,2,6,,,-86.347,16.389,6 m,GO PRO,,,,,,,477,1264,GORSPP,arlenerodriguez,2021-06-05 00:46:50+00:00,,,,,,,,,,
CBPR 20.2 19.jpg,2021-03-08,20,outside ZRP,2,6,,,-86.347,16.389,6 m,GO PRO,,,,,,,583,1223,MAL_turf,arlenerodriguez,2021-06-05 00:46:50+00:00,,,,,,,,,,
CBPR 20.2 19.jpg,2021-03-08,20,outside ZRP,2,6,,,-86.347,16.389,6 m,GO PRO,,,,,,,659,513,MAL_turf,arlenerodriguez,2021-06-05 00:46:50+00:00,,,,,,,,,,
CBPR 20.2 19.jpg,2021-03-08,20,outside ZRP,2,6,,,-86.347,16.389,6 m,GO PRO,,,,,,,656,332,MAL_turf,arlenerodriguez,2021-06-05 00:46:50+00:00,,,,,,,,,,
CBPR 20.2 19.jpg,2021-03-08,20,outside ZRP,2,6,,,-86.347,16.389,6 m,GO PRO,,,,,,,673,714,MAL_turf,arlenerodriguez,2021-06-05 00:46:50+00:00,,,,,,,,,,
CBPR 20.2 19.jpg,2021-03-08,20,outside ZRP,2,6,,,-86.347,16.389,6 m,GO PRO,,,,,,,955,334,MAL_turf,arlenerodriguez,2021-06-05 00:46:50+00:00,,,,,,,,,,
CBPR 20.2 19.jpg,2021-03-08,20,outside ZRP,2,6,,,-86.347,16.389,6 m,GO PRO,,,,,,,920,598,MAL_turf,arlenerodriguez,2021-06-05 00:46:50+00:00,,,,,,,,,,
CBPR 20.2 19.jpg,2021-03-08,20,outside ZRP,2,6,,,-86.347,16.389,6 m,GO PRO,,,,,,,1012,1034,MAL_turf,arlenerodriguez,2021-06-05 00:46:50+00:00,,,,,,,,,,
CBPR 20.2 19.jpg,2021-03-08,20,outside ZRP,2,6,,,-86.347,16.389,6 m,GO PRO,,,,,,,894,1240,GORSPP,arlenerodriguez,2021-06-05 00:46:50+00:00,,,,,,,,,,
CBPR 20.2 19.jpg,2021-03-08,20,outside ZRP,2,6,,,-86.347,16.389,6 m,GO PRO,,,,,,,891,1304,GORSPP,arlenerodriguez,2021-06-05 00:46:50+00:00,,,,,,,,,,
CBPR 20.2 19.jpg,2021-03-08,20,outside ZRP,2,6,,,-86.347,16.389,6 m,GO PRO,,,,,,,833,1181,GORSPP,arlenerodriguez,2021-06-05 00:46:50+00:00,,,,,,,,,,
CBPR 20.2 19.jpg,2021-03-08,20,outside ZRP,2,6,,,-86.347,16.389,6 m,GO PRO,,,,,,,1201,359,MAL_turf,arlenerodriguez,2021-06-05 00:46:50+00:00,,,,,,,,,,
CBPR 20.2 19.jpg,2021-03-08,20,outside ZRP,2,6,,,-86.347,16.389,6 m,GO PRO,,,,,,,1212,432,MAL_turf,arlenerodriguez,2021-06-05 00:46:50+00:00,,,,,,,,,,
CBPR 20.2 19.jpg,2021-03-08,20,outside ZRP,2,6,,,-86.347,16.389,6 m,GO PRO,,,,,,,1166,431,MAL_turf,arlenerodriguez,2021-06-05 00:46:50+00:00,,,,,,,,,,
CBPR 20.2 19.jpg,2021-03-08,20,outside ZRP,2,6,,,-86.347,16.389,6 m,GO PRO,,,,,,,1120,1110,GORSPP,arlenerodriguez,2021-06-05 00:46:49+00:00,,,,,,,,,,
CBPR 20.2 19.jpg,2021-03-08,20,outside ZRP,2,6,,,-86.347,16.389,6 m,GO PRO,,,,,,,1026,1409,GORSPP,arlenerodriguez,2021-06-05 00:46:49+00:00,,,,,,,,,,
CBPR 20.2 22.jpg,2021-03-08,20,outside ZRP,2,7,,,-86.347,16.389,6 m,GO PRO,,,,,,,376,782,Mil_spp,arlenerodriguez,2021-06-05 00:48:45+00:00,,,,,,,,,,
CBPR 20.2 22.jpg,2021-03-08,20,outside ZRP,2,7,,,-86.347,16.389,6 m,GO PRO,,,,,,,241,916,Mil_spp,arlenerodriguez,2021-06-05 00:48:45+00:00,,,,,,,,,,
CBPR 20.2 22.jpg,2021-03-08,20,outside ZRP,2,7,,,-86.347,16.389,6 m,GO PRO,,,,,,,411,1085,Mil_spp,arlenerodriguez,2021-06-05 00:48:45+00:00,,,,,,,,,,
CBPR 20.2 22.jpg,2021-03-08,20,outside ZRP,2,7,,,-86.347,16.389,6 m,GO PRO,,,,,,,335,1412,Mil_spp,arlenerodriguez,2021-06-05 00:48:45+00:00,,,,,,,,,,
CBPR 20.2 22.jpg,2021-03-08,20,outside ZRP,2,7,,,-86.347,16.389,6 m,GO PRO,,,,,,,351,1501,Mil_spp,arlenerodriguez,2021-06-05 00:48:45+00:00,,,,,,,,,,
CBPR 20.2 22.jpg,2021-03-08,20,outside ZRP,2,7,,,-86.347,16.389,6 m,GO PRO,,,,,,,599,384,MAL_turf,arlenerodriguez,2021-06-05 00:48:45+00:00,,,,,,,,,,
CBPR 20.2 22.jpg,2021-03-08,20,outside ZRP,2,7,,,-86.347,16.389,6 m,GO PRO,,,,,,,451,743,Dictyota,arlenerodriguez,2021-06-05 00:48:45+00:00,,,,,,,,,,
CBPR 20.2 22.jpg,2021-03-08,20,outside ZRP,2,7,,,-86.347,16.389,6 m,GO PRO,,,,,,,481,781,Mil_spp,arlenerodriguez,2021-06-05 00:48:45+00:00,,,,,,,,,,
CBPR 20.2 22.jpg,2021-03-08,20,outside ZRP,2,7,,,-86.347,16.389,6 m,GO PRO,,,,,,,592,703,MAL,arlenerodriguez,2021-06-05 00:48:45+00:00,,,,,,,,,,
CBPR 20.2 22.jpg,2021-03-08,20,outside ZRP,2,7,,,-86.347,16.389,6 m,GO PRO,,,,,,,422,932,Dictyota,arlenerodriguez,2021-06-05 00:48:45+00:00,,,,,,,,,,
CBPR 20.2 22.jpg,2021-03-08,20,outside ZRP,2,7,,,-86.347,16.389,6 m,GO PRO,,,,,,,796,350,Moann,arlenerodriguez,2021-06-05 00:48:45+00:00,,,,,,,,,,
CBPR 20.2 22.jpg,2021-03-08,20,outside ZRP,2,7,,,-86.347,16.389,6 m,GO PRO,,,,,,,659,307,SpongeCRUS,arlenerodriguez,2021-06-05 00:48:45+00:00,,,,,,,,,,
CBPR 20.2 22.jpg,2021-03-08,20,outside ZRP,2,7,,,-86.347,16.389,6 m,GO PRO,,,,,,,792,857,Moann,arlenerodriguez,2021-06-05 00:48:45+00:00,,,,,,,,,,
CBPR 20.2 22.jpg,2021-03-08,20,outside ZRP,2,7,,,-86.347,16.389,6 m,GO PRO,,,,,,,738,958,Moann,arlenerodriguez,2021-06-05 00:48:45+00:00,,,,,,,,,,
CBPR 20.2 22.jpg,2021-03-08,20,outside ZRP,2,7,,,-86.347,16.389,6 m,GO PRO,,,,,,,680,1261,Mil_spp,arlenerodriguez,2021-06-05 00:48:45+00:00,,,,,,,,,,
CBPR 20.2 22.jpg,2021-03-08,20,outside ZRP,2,7,,,-86.347,16.389,6 m,GO PRO,,,,,,,707,1133,Mil_spp,arlenerodriguez,2021-06-05 00:48:45+00:00,,,,,,,,,,
CBPR 20.2 22.jpg,2021-03-08,20,outside ZRP,2,7,,,-86.347,16.389,6 m,GO PRO,,,,,,,623,1498,Mil_spp,arlenerodriguez,2021-06-05 00:48:45+00:00,,,,,,,,,,
CBPR 20.2 22.jpg,2021-03-08,20,outside ZRP,2,7,,,-86.347,16.389,6 m,GO PRO,,,,,,,978,415,Moann,arlenerodriguez,2021-06-05 00:48:45+00:00,,,,,,,,,,
CBPR 20.2 22.jpg,2021-03-08,20,outside ZRP,2,7,,,-86.347,16.389,6 m,GO PRO,,,,,,,994,988,MAL_turf,arlenerodriguez,2021-06-05 00:48:45+00:00,,,,,,,,,,
CBPR 20.2 22.jpg,2021-03-08,20,outside ZRP,2,7,,,-86.347,16.389,6 m,GO PRO,,,,,,,823,1172,Moann,arlenerodriguez,2021-06-05 00:48:45+00:00,,,,,,,,,,
CBPR 20.2 22.jpg,2021-03-08,20,outside ZRP,2,7,,,-86.347,16.389,6 m,GO PRO,,,,,,,830,1400,Moann,arlenerodriguez,2021-06-05 00:48:45+00:00,,,,,,,,,,
