country,site_code,site_type,data_collection_date,Year,sampling_loc_name,transect_id,inside_or_outside_NTZ,Latitud_decimal_degree,Longitud_decimal_degree,Reef_zone,Water_depth_m,species_scientific_name,Family_name,trophic_group,length_cm,n_individuals,transect_area_sq_m,count_ha,weight_kg,biomass_kg_ha,indicator_species,repeat_sampling_loc,Year_number,notes,information_source
Indonesia,GILIMAT,cohort,9/15/15,2015,North Meno,3,TURF,-8.34207,116.06185,fringing,10,Diploprion bifasciatum,SERRANIDAE,carnivore,15,5,1000,50,0.049185536,2.4592768,TARGET,YES,2,,
Indonesia,GILIMAT,cohort,9/15/15,2015,North Meno,3,TURF,-8.34207,116.06185,fringing,10,Cephalopholis urodeta,SERRANIDAE,carnivore,16,5,1000,50,0.069736351,3.48681755,TARGET,YES,2,,
Indonesia,GILIMAT,cohort,9/15/15,2015,North Meno,3,TURF,-8.34207,116.06185,fringing,10,Cephalopholis cyanostigma,SERRANIDAE,carnivore,10,2,1000,20,0.014780797,0.29561594,TARGET,YES,2,,
Indonesia,GILIMAT,cohort,9/15/15,2015,North Meno,3,TURF,-8.34207,116.06185,fringing,10,Epinephelus fasciatus,SERRANIDAE,benthic invertivore,15,2,1000,20,0.052044232,1.04088464,TARGET,YES,2,,
Indonesia,GILIMAT,cohort,9/17/15,2015,North Meno,3,TURF,-8.34207,116.06185,fringing,10,Diploprion bifasciatum,SERRANIDAE,carnivore,15,2,1000,20,0.049185536,0.98371072,TARGET,YES,2,,
Indonesia,GILIMAT,cohort,9/15/15,2015,North Meno,3,TURF,-8.34207,116.06185,fringing,10,Pseudanthias huchtii,SERRANIDAE,planktivore,10,1,1000,10,0.019307257,0.19307257,TARGET,YES,2,,
Indonesia,GILIMAT,cohort,9/15/15,2015,North Meno,3,TURF,-8.34207,116.06185,fringing,10,Diploprion bifasciatum,SERRANIDAE,carnivore,15,1,1000,10,0.049185536,0.49185536,TARGET,YES,2,,
Indonesia,GILIMAT,cohort,9/15/15,2015,North Meno,3,TURF,-8.34207,116.06185,fringing,10,Cephalopholis argus,SERRANIDAE,carnivore,23,1,1000,10,0.199590192,1.99590192,TARGET,YES,2,,
Indonesia,GILIMAT,cohort,9/17/15,2015,North Meno,3,TURF,-8.34207,116.06185,fringing,10,Pseudanthias huchtii,SERRANIDAE,planktivore,10,1,1000,10,0.019307257,0.19307257,TARGET,YES,2,,
Indonesia,GILIMAT,cohort,9/16/15,2015,North Meno,3,TURF,-8.34207,116.06185,fringing,10,Rastrelliger kanagurta,SCOMBRIDAE,planktivore,25,10,1000,100,0.317341246,31.7341246,TARGET,YES,2,,
Indonesia,GILIMAT,cohort,9/17/15,2015,North Meno,3,TURF,-8.34207,116.06185,fringing,10,Chlorurus bleekeri,SCARIDAE,Herbivore,15,15,1000,150,0.07540866,11.311299,TARGET,YES,2,,
Indonesia,GILIMAT,cohort,9/15/15,2015,North Meno,3,TURF,-8.34207,116.06185,fringing,10,Chlorurus sordidus,SCARIDAE,Herbivore,10,12,1000,120,0.022625921,2.71511052,TARGET,YES,2,,
Indonesia,GILIMAT,cohort,9/16/15,2015,North Meno,3,TURF,-8.34207,116.06185,fringing,10,Chlorurus sordidus,SCARIDAE,Herbivore,15,10,1000,100,0.07540866,7.540866,TARGET,YES,2,,
Indonesia,GILIMAT,cohort,9/15/15,2015,North Meno,3,TURF,-8.34207,116.06185,fringing,10,Scarus rubroviolaceus,SCARIDAE,Herbivore,15,2,1000,20,0.07010381,1.4020762,TARGET,YES,2,,
Indonesia,GILIMAT,cohort,7/8/17,2017,North Meno,3,TURF,-8.34207,116.06185,Fringing,12,Chlorurus bleekeri,SCARIDAE,Herbivore,20,1,1000,10,0.162822002,1.62822002,TARGET,YES,2,,
Indonesia,GILIMAT,cohort,9/15/15,2015,North Meno,3,TURF,-8.34207,116.06185,fringing,10,Ptereleotris evides,PTERELEOTRIDAE,planktivore,10,5,1000,50,0.007385736,0.3692868,NA,YES,2,,
Indonesia,GILIMAT,cohort,9/17/15,2015,North Meno,3,TURF,-8.34207,116.06185,fringing,10,Pomacentrus smithi,POMACENTRIDAE,Herbivore,5,18,1000,180,0.003637838,0.65481084,TARGET,YES,2,,
Indonesia,GILIMAT,cohort,9/17/15,2015,North Meno,3,TURF,-8.34207,116.06185,fringing,10,Dascyllus reticulatus,POMACENTRIDAE,Herbivore,5,17,1000,170,0.004815412,0.81862004,TARGET,YES,2,,
Indonesia,GILIMAT,cohort,9/17/15,2015,North Meno,3,TURF,-8.34207,116.06185,fringing,10,Amblyglyphidodon aureus,POMACENTRIDAE,Herbivore,5,11,1000,110,0.003061488,0.33676368,TARGET,YES,2,,
Indonesia,GILIMAT,cohort,9/15/15,2015,North Meno,3,TURF,-8.34207,116.06185,fringing,10,Chromis viridis,POMACENTRIDAE,Herbivore,5,10,1000,100,0.003735254,0.3735254,TARGET,YES,2,,
Indonesia,GILIMAT,cohort,9/15/15,2015,North Meno,3,TURF,-8.34207,116.06185,fringing,10,Chrysiptera oxycephala,POMACENTRIDAE,Herbivore,5,10,1000,100,0.00499001,0.499001,TARGET,YES,2,,
Indonesia,GILIMAT,cohort,9/15/15,2015,North Meno,3,TURF,-8.34207,116.06185,fringing,10,Pomacentrus coelestis,POMACENTRIDAE,Herbivore,5,10,1000,100,0.003637838,0.3637838,TARGET,YES,2,,
Indonesia,GILIMAT,cohort,9/16/15,2015,North Meno,3,TURF,-8.34207,116.06185,fringing,10,Chromis margaritifer,POMACENTRIDAE,Herbivore,5,10,1000,100,0.00379372,0.379372,TARGET,YES,2,,
Indonesia,GILIMAT,cohort,9/16/15,2015,North Meno,3,TURF,-8.34207,116.06185,fringing,10,Dascyllus trimaculatus,POMACENTRIDAE,Herbivore,5,10,1000,100,0.004192857,0.4192857,TARGET,YES,2,,
Indonesia,GILIMAT,cohort,9/16/15,2015,North Meno,3,TURF,-8.34207,116.06185,fringing,10,Dascyllus trimaculatus,POMACENTRIDAE,Herbivore,5,10,1000,100,0.004192857,0.4192857,TARGET,YES,2,,
Indonesia,GILIMAT,cohort,9/17/15,2015,North Meno,3,TURF,-8.34207,116.06185,fringing,10,Chromis viridis,POMACENTRIDAE,Herbivore,5,10,1000,100,0.003735254,0.3735254,TARGET,YES,2,,
Indonesia,GILIMAT,cohort,9/16/15,2015,North Meno,3,TURF,-8.34207,116.06185,fringing,10,Amphiprion clarkii,POMACENTRIDAE,Herbivore,5,8,1000,80,0.00320757,0.2566056,TARGET,YES,2,,
Indonesia,GILIMAT,cohort,9/16/15,2015,North Meno,3,TURF,-8.34207,116.06185,fringing,10,Amphiprion ocellaris,POMACENTRIDAE,Herbivore,5,7,1000,70,0.00320757,0.2245299,TARGET,YES,2,,
Indonesia,GILIMAT,cohort,9/17/15,2015,North Meno,3,TURF,-8.34207,116.06185,fringing,10,Plectroglyphidodon lacrymatus,POMACENTRIDAE,Herbivore,5,4,1000,40,0.003552708,0.14210832,TARGET,YES,2,,
Indonesia,GILIMAT,cohort,9/17/15,2015,North Meno,3,TURF,-8.34207,116.06185,fringing,10,Centropyge bicolor,POMACANTHIDAE,Herbivore,10,10,1000,100,0.028129128,2.8129128,TARGET,YES,2,,
Indonesia,GILIMAT,cohort,9/16/15,2015,North Meno,3,TURF,-8.34207,116.06185,fringing,10,Centropyge bicolor,POMACANTHIDAE,Herbivore,10,7,1000,70,0.028129128,1.96903896,TARGET,YES,2,,
Indonesia,GILIMAT,cohort,9/17/15,2015,North Meno,3,TURF,-8.34207,116.06185,fringing,10,Centropyge tibicen,POMACANTHIDAE,Herbivore,10,2,1000,20,0.030687754,0.61375508,TARGET,YES,2,,
Indonesia,GILIMAT,cohort,9/17/15,2015,North Meno,3,TURF,-8.34207,116.06185,fringing,10,Pomacanthus imperator,POMACANTHIDAE,Herbivore,10,1,1000,10,0.035434484,0.35434484,TARGET,YES,2,,
Indonesia,GILIMAT,cohort,9/16/15,2015,North Meno,3,TURF,-8.34207,116.06185,fringing,10,Ostracion cubicus,OSTRACIIDAE,omnivore,10,1,1000,10,0.042551597,0.42551597,NA,YES,2,,
Indonesia,GILIMAT,cohort,9/16/15,2015,North Meno,3,TURF,-8.34207,116.06185,fringing,10,Scolopsis bilineata,NEMIPTERIDAE,carnivore,10,6,1000,60,0.020600563,1.23603378,NA,YES,2,,
Indonesia,GILIMAT,cohort,9/15/15,2015,North Meno,3,TURF,-8.34207,116.06185,fringing,10,Parupeneus multifasciatus,MULLIDAE,detritivore,15,10,1000,100,0.068129293,6.8129293,NA,YES,2,,
Indonesia,GILIMAT,cohort,9/16/15,2015,North Meno,3,TURF,-8.34207,116.06185,fringing,10,Parupeneus macronema,MULLIDAE,detritivore,15,10,1000,100,0.069587886,6.9587886,NA,YES,2,,
Indonesia,GILIMAT,cohort,9/16/15,2015,North Meno,3,TURF,-8.34207,116.06185,fringing,10,Parupeneus multifasciatus,MULLIDAE,detritivore,20,10,1000,100,0.171597979,17.1597979,NA,YES,2,,
Indonesia,GILIMAT,cohort,9/15/15,2015,North Meno,3,TURF,-8.34207,116.06185,fringing,10,Diproctacanthus xanthurus,LABRIDAE,coralivore,10,19,1000,190,0.016120696,3.06293224,TARGET,YES,2,,
Indonesia,GILIMAT,cohort,9/17/15,2015,North Meno,3,TURF,-8.34207,116.06185,fringing,10,Labroides dimidiatus,LABRIDAE,carnivore,10,18,1000,180,0.010042735,1.8076923,TARGET,YES,2,,
Indonesia,GILIMAT,cohort,9/15/15,2015,North Meno,3,TURF,-8.34207,116.06185,fringing,10,Thalassoma jansenii,LABRIDAE,benthic invertivore,10,15,1000,150,0.015378186,2.3067279,TARGET,YES,2,,
Indonesia,GILIMAT,cohort,9/17/15,2015,North Meno,3,TURF,-8.34207,116.06185,fringing,10,Diproctacanthus xanthurus,LABRIDAE,coralivore,10,15,1000,150,0.016120696,2.4181044,TARGET,YES,2,,
Indonesia,GILIMAT,cohort,9/15/15,2015,North Meno,3,TURF,-8.34207,116.06185,fringing,10,Thalassoma hardwicke,LABRIDAE,carnivore,10,12,1000,120,0.016920765,2.0304918,TARGET,YES,2,,
Indonesia,GILIMAT,cohort,9/15/15,2015,North Meno,3,TURF,-8.34207,116.06185,fringing,10,Cirrhilabrus cyanopleura,LABRIDAE,planktivore,10,10,1000,100,0.016120696,1.6120696,TARGET,YES,2,,
Indonesia,GILIMAT,cohort,9/16/15,2015,North Meno,3,TURF,-8.34207,116.06185,fringing,10,Halichoeres hortulanus,LABRIDAE,benthic invertivore,10,10,1000,100,0.015528159,1.5528159,TARGET,YES,2,,
Indonesia,GILIMAT,cohort,9/16/15,2015,North Meno,3,TURF,-8.34207,116.06185,fringing,10,Labroides bicolor,LABRIDAE,carnivore,10,9,1000,90,0.010042735,0.90384615,TARGET,YES,2,,
Indonesia,GILIMAT,cohort,9/15/15,2015,North Meno,3,TURF,-8.34207,116.06185,fringing,10,Hemigymnus melapterus,LABRIDAE,benthic invertivore,10,6,1000,60,0.020268209,1.21609254,TARGET,YES,2,,
Indonesia,GILIMAT,cohort,9/16/15,2015,North Meno,3,TURF,-8.34207,116.06185,fringing,10,Labroides dimidiatus,LABRIDAE,carnivore,10,3,1000,30,0.010042735,0.30128205,TARGET,YES,2,,
Indonesia,GILIMAT,cohort,9/16/15,2015,North Meno,3,TURF,-8.34207,116.06185,fringing,10,Labroides bicolor,LABRIDAE,carnivore,10,2,1000,20,0.010042735,0.2008547,TARGET,YES,2,,
Indonesia,GILIMAT,cohort,9/17/15,2015,North Meno,3,TURF,-8.34207,116.06185,fringing,10,Bodianus mesothorax,LABRIDAE,benthic invertivore,10,2,1000,20,0.0160851,0.321702,TARGET,YES,2,,
Indonesia,GILIMAT,cohort,9/16/15,2015,North Meno,3,TURF,-8.34207,116.06185,fringing,10,Chaetodon racohortlesii,CHAETODONTIDAE,coralivore,15,6,1000,60,0.091776886,5.50661316,TARGET,YES,2,,
Indonesia,GILIMAT,cohort,7/8/17,2017,North Meno,3,TURF,-8.34207,116.06185,Fringing,12,Caranx melampygus,CARANGIDAE,Carnivore,20,1,1000,10,0.146427074,1.46427074,TARGET,YES,2,,
Indonesia,GILIMAT,cohort,7/8/17,2017,North Meno,3,TURF,-8.34207,116.06185,Fringing,12,Caranx sexfasciatus,CARANGIDAE,Carnivore,30,1,1000,10,0.509740636,5.09740636,TARGET,YES,2,,
Indonesia,GILIMAT,cohort,9/17/15,2015,North Meno,3,TURF,-8.34207,116.06185,fringing,10,Balistapus undulatus,BALISTIDAE,omnivore,15,3,1000,30,0.055763818,1.67291454,NA,YES,2,,
Indonesia,GILIMAT,cohort,9/16/15,2015,North Meno,3,TURF,-8.34207,116.06185,fringing,10,Sucohortlamen chrysopterus,BALISTIDAE,omnivore,10,9,1000,90,0.027513447,2.47621023,NA,YES,2,,
Indonesia,GILIMAT,cohort,9/17/15,2015,North Meno,3,TURF,-8.34207,116.06185,fringing,10,Odonus niger,BALISTIDAE,omnivore,15,11,1000,110,0.055763818,6.13401998,NA,YES,2,,
Indonesia,GILIMAT,cohort,9/17/15,2015,North Meno,3,TURF,-8.34207,116.06185,fringing,10,Melichthys vidua,BALISTIDAE,omnivore,20,11,1000,110,0.148002698,16.28029678,NA,YES,2,,
Indonesia,GILIMAT,cohort,9/16/15,2015,North Meno,3,TURF,-8.34207,116.06185,fringing,10,Melichthys vidua,BALISTIDAE,omnivore,15,14,1000,140,0.055763818,7.80693452,NA,YES,2,,
Indonesia,GILIMAT,cohort,7/8/17,2017,North Meno,3,TURF,-8.34207,116.06185,Fringing,12,Balistapus undulatus,BALISTIDAE,Omnivore,10,1,1000,10,0.014088828,0.14088828,NA,YES,2,,
Indonesia,GILIMAT,cohort,7/8/17,2017,North Meno,3,TURF,-8.34207,116.06185,Fringing,12,Balistapus undulatus,BALISTIDAE,Omnivore,10,1,1000,10,0.014088828,0.14088828,NA,YES,2,,
Indonesia,GILIMAT,cohort,7/8/17,2017,North Meno,3,TURF,-8.34207,116.06185,Fringing,12,Balistapus undulatus,BALISTIDAE,Omnivore,10,1,1000,10,0.014088828,0.14088828,NA,YES,2,,
Indonesia,GILIMAT,cohort,7/8/17,2017,North Meno,3,TURF,-8.34207,116.06185,Fringing,12,Sucohortlamen bursa,BALISTIDAE,Omnivore,10,1,1000,10,0.027513447,0.27513447,NA,YES,2,,
Indonesia,GILIMAT,cohort,7/8/17,2017,North Meno,3,TURF,-8.34207,116.06185,Fringing,12,Sucohortlamen bursa,BALISTIDAE,Omnivore,10,1,1000,10,0.027513447,0.27513447,NA,YES,2,,
Indonesia,GILIMAT,cohort,9/15/15,2015,North Meno,3,TURF,-8.34207,116.06185,fringing,10,Aulostomus chinensis,AULOSTOMIDAE,carnivore,10,1,1000,10,0.000653176,0.00653176,NA,YES,2,,
Indonesia,GILIMAT,cohort,7/8/17,2017,North Meno,3,TURF,-8.34207,116.06185,Fringing,12,Naso caeruleacauda,ACANTHURIDAE,Herbivore,20,30,1000,300,0.143802492,43.1407476,TARGET,YES,2,,
Indonesia,GILIMAT,cohort,7/8/17,2017,North Meno,3,TURF,-8.34207,116.06185,Fringing,12,Naso caeruleacauda,ACANTHURIDAE,Herbivore,20,25,1000,250,0.143802492,35.950623,TARGET,YES,2,,
Indonesia,GILIMAT,cohort,7/8/17,2017,North Meno,3,TURF,-8.34207,116.06185,Fringing,12,Naso caeruleacauda,ACANTHURIDAE,Herbivore,20,24,1000,240,0.143802492,34.51259808,TARGET,YES,2,,
Indonesia,GILIMAT,cohort,7/8/17,2017,North Meno,3,TURF,-8.34207,116.06185,Fringing,12,Naso caeruleacauda,ACANTHURIDAE,Herbivore,20,14,1000,140,0.143802492,20.13234888,TARGET,YES,2,,
Indonesia,GILIMAT,cohort,7/8/17,2017,North Meno,3,TURF,-8.34207,116.06185,Fringing,12,Naso caeruleacauda,ACANTHURIDAE,Herbivore,20,10,1000,100,0.143802492,14.3802492,TARGET,YES,2,,
Indonesia,GILIMAT,cohort,9/15/15,2015,North Meno,3,TURF,-8.34207,116.06185,fringing,10,Zebrasoma scopas,ACANTHURIDAE,Herbivore,15,7,1000,70,0.096368284,6.74577988,TARGET,YES,2,,
Indonesia,GILIMAT,cohort,9/15/15,2015,North Meno,3,TURF,-8.34207,116.06185,fringing,10,Acanthurus auranticavus,ACANTHURIDAE,Herbivore,15,6,1000,60,0.090248139,5.41488834,TARGET,YES,2,,
Indonesia,GILIMAT,cohort,9/15/15,2015,North Meno,3,TURF,-8.34207,116.06185,fringing,10,Ctenochaetus striatus,ACANTHURIDAE,Herbivore,15,5,1000,50,0.092465454,4.6232727,TARGET,YES,2,,
Indonesia,GILIMAT,cohort,9/15/15,2015,North Meno,3,TURF,-8.34207,116.06185,fringing,10,Naso caeruleacauda,ACANTHURIDAE,Herbivore,15,5,1000,50,0.056456704,2.8228352,TARGET,YES,2,,
Indonesia,GILIMAT,cohort,9/16/15,2015,North Meno,3,TURF,-8.34207,116.06185,fringing,10,Ctenochaetus binotatus,ACANTHURIDAE,Herbivore,15,4,1000,40,0.094307979,3.77231916,TARGET,YES,2,,
Indonesia,GILIMAT,cohort,9/17/15,2015,North Meno,3,TURF,-8.34207,116.06185,fringing,10,Zebrasoma scopas,ACANTHURIDAE,Herbivore,15,4,1000,40,0.096368284,3.85473136,TARGET,YES,2,,
Indonesia,GILIMAT,cohort,9/15/15,2015,North Meno,3,TURF,-8.34207,116.06185,fringing,10,Naso lituratus,ACANTHURIDAE,Herbivore,15,3,1000,30,0.108462466,3.25387398,TARGET,YES,2,,
Indonesia,GILIMAT,cohort,9/17/15,2015,North Meno,3,TURF,-8.34207,116.06185,fringing,10,Naso minor,ACANTHURIDAE,Herbivore,15,3,1000,30,0.079683531,2.39050593,TARGET,YES,2,,
Indonesia,GILIMAT,cohort,7/8/17,2017,North Meno,3,TURF,-8.34207,116.06185,Fringing,12,Acanthurus tristis,ACANTHURIDAE,Herbivore,10,3,1000,30,0.026925144,0.80775432,TARGET,YES,2,,
Indonesia,GILIMAT,cohort,9/16/15,2015,North Meno,3,TURF,-8.34207,116.06185,fringing,10,Acanthurus auranticavus,ACANTHURIDAE,Herbivore,15,2,1000,20,0.090248139,1.80496278,TARGET,YES,2,,
Indonesia,GILIMAT,cohort,7/8/17,2017,North Meno,3,TURF,-8.34207,116.06185,Fringing,12,Acanthurus tristis,ACANTHURIDAE,Herbivore,15,2,1000,20,0.090248139,1.80496278,TARGET,YES,2,,
Indonesia,GILIMAT,cohort,7/8/17,2017,North Meno,3,TURF,-8.34207,116.06185,Fringing,12,Naso caeruleacauda,ACANTHURIDAE,Herbivore,15,2,1000,20,0.056456704,1.12913408,TARGET,YES,2,,
Indonesia,GILIMAT,cohort,7/8/17,2017,North Meno,3,TURF,-8.34207,116.06185,Fringing,12,Acanthurus auranticavus,ACANTHURIDAE,Herbivore,10,1,1000,10,0.026925144,0.26925144,TARGET,YES,2,,
Indonesia,GILIMAT,cohort,7/8/17,2017,North Meno,3,TURF,-8.34207,116.06185,Fringing,12,Acanthurus nigrofuscus,ACANTHURIDAE,Herbivore,10,1,1000,10,0.028158138,0.28158138,TARGET,YES,2,,
Indonesia,GILIMAT,cohort,7/8/17,2017,North Meno,3,TURF,-8.34207,116.06185,Fringing,12,Acanthurus nigrofuscus,ACANTHURIDAE,Herbivore,10,1,1000,10,0.028158138,0.28158138,TARGET,YES,2,,
Indonesia,GILIMAT,cohort,7/8/17,2017,North Meno,3,TURF,-8.34207,116.06185,Fringing,12,Zebrasoma scopas,ACANTHURIDAE,Herbivore,10,1,1000,10,0.028634723,0.28634723,TARGET,YES,2,,
Indonesia,GILIMAT,cohort,7/8/17,2017,North Meno,3,TURF,-8.34207,116.06185,Fringing,12,Acanthurus auranticavus,ACANTHURIDAE,Herbivore,20,1,1000,10,0.212877866,2.12877866,TARGET,YES,2,,
Indonesia,GILIMAT,cohort,7/8/17,2017,North Meno,3,TURF,-8.34207,116.06185,Fringing,12,Acanthurus auranticavus,ACANTHURIDAE,Herbivore,20,1,1000,10,0.212877866,2.12877866,TARGET,YES,2,,
Indonesia,ANAMBAS,cohort,10/1/15,2015,NTZ 1,1,Inside,3.178453284,106.2977728,Fringing,10,Acanthurus nubilus,ACANTHURIDAE,Herbivore,20,6,1000,60,0.212877866,12.77267196,NA,YES,2,,Raymond Jakub
Indonesia,ANAMBAS,cohort,10/1/15,2015,NTZ 1,1,Inside,3.178453284,106.2977728,Fringing,10,Caesio cuning,CAESIONIDAE,planktivore,10,4,1000,40,0.019687305,0.7874922,TARGET,YES,2,,Raymond Jakub
Indonesia,ANAMBAS,cohort,10/1/15,2015,NTZ 1,1,Inside,3.178453284,106.2977728,Fringing,10,Lutjanus ehrenbergii,LUTJANIDAE,carnivore,20,3,1000,30,0.143293221,4.29879663,TARGET,YES,2,,Raymond Jakub
Indonesia,ANAMBAS,cohort,10/1/15,2015,NTZ 1,1,Inside,3.178453284,106.2977728,Fringing,10,Chaetodon octofasciatus,CHAETODONTIDAE,coralivore,15,2,1000,20,0.091776886,1.83553772,TARGET,YES,2,,Raymond Jakub
Indonesia,ANAMBAS,cohort,10/1/15,2015,NTZ 1,1,Inside,3.178453284,106.2977728,Fringing,10,Chaetodontoplus mesoleucus,POMACANTHIDAE,Herbivore,15,2,1000,20,0.091839369,1.83678738,TARGET,YES,2,,Raymond Jakub
Indonesia,ANAMBAS,cohort,10/1/15,2015,NTZ 1,1,Inside,3.178453284,106.2977728,Fringing,10,Cephalopholis boenak,SERRANIDAE,carnivore,15,2,1000,20,0.051876703,1.03753406,TARGET,YES,2,,Raymond Jakub
Indonesia,ANAMBAS,cohort,10/1/15,2015,NTZ 1,1,Inside,3.178453284,106.2977728,Fringing,10,Chaetodon bennetti,CHAETODONTIDAE,coralivore,15,1,1000,10,0.094919296,0.94919296,TARGET,YES,2,,Raymond Jakub
Indonesia,ANAMBAS,cohort,10/1/15,2015,NTZ 1,1,Inside,3.178453284,106.2977728,Fringing,10,Lethrinus erythropterus,LETHRINIDAE,carnivore,25,1,1000,10,0.296084308,2.96084308,TARGET,YES,2,,Raymond Jakub
Indonesia,ANAMBAS,cohort,10/1/15,2015,NTZ 1,2,Inside,3.178453284,106.2977728,Fringing,10,Chelmon rostratus,CHAETODONTIDAE,benthic invertivore,10,3,1000,30,0.029599345,0.88798035,TARGET,YES,2,,Raymond Jakub
Indonesia,ANAMBAS,cohort,10/1/15,2015,NTZ 1,2,Inside,3.178453284,106.2977728,Fringing,10,Caesio cuning,CAESIONIDAE,planktivore,10,2,1000,20,0.019687305,0.3937461,TARGET,YES,2,,Raymond Jakub
Indonesia,ANAMBAS,cohort,10/1/15,2015,NTZ 1,2,Inside,3.178453284,106.2977728,Fringing,10,Lethrinus erythropterus,LETHRINIDAE,carnivore,15,2,1000,20,0.06256474,1.2512948,TARGET,YES,2,,Raymond Jakub
Indonesia,ANAMBAS,cohort,10/1/15,2015,NTZ 1,2,Inside,3.178453284,106.2977728,Fringing,10,Chaetodontoplus mesoleucus,POMACANTHIDAE,Herbivore,15,2,1000,20,0.091839369,1.83678738,TARGET,YES,2,,Raymond Jakub
Indonesia,ANAMBAS,cohort,10/1/15,2015,NTZ 1,2,Inside,3.178453284,106.2977728,Fringing,10,Siganus vulpinus,SIGANIDAE,Herbivore,15,2,1000,20,0.068096519,1.36193038,TARGET,YES,2,,Raymond Jakub
Indonesia,ANAMBAS,cohort,10/1/15,2015,NTZ 1,2,Inside,3.178453284,106.2977728,Fringing,10,Chaetodon octofasciatus,CHAETODONTIDAE,coralivore,15,1,1000,10,0.091776886,0.91776886,TARGET,YES,2,,Raymond Jakub
Indonesia,ANAMBAS,cohort,10/1/15,2015,NTZ 1,2,Inside,3.178453284,106.2977728,Fringing,10,Lutjanus ehrenbergii,LUTJANIDAE,carnivore,20,1,1000,10,0.143293221,1.43293221,TARGET,YES,2,,Raymond Jakub
Indonesia,ANAMBAS,cohort,10/1/15,2015,NTZ 1,2,Inside,3.178453284,106.2977728,Fringing,10,Cephalopholis boenak,SERRANIDAE,carnivore,15,1,1000,10,0.051876703,0.51876703,TARGET,YES,2,,Raymond Jakub
Indonesia,ANAMBAS,cohort,10/1/15,2015,NTZ 1,3,Inside,3.178453284,106.2977728,Fringing,10,Siganus vulpinus,SIGANIDAE,Herbivore,15,2,1000,20,0.068096519,1.36193038,TARGET,YES,2,,Raymond Jakub
Indonesia,ANAMBAS,cohort,10/1/15,2015,NTZ 1,3,Inside,3.178453284,106.2977728,Fringing,10,Caesio cuning,CAESIONIDAE,planktivore,10,1,1000,10,0.019687305,0.19687305,TARGET,YES,2,,Raymond Jakub
Indonesia,ANAMBAS,cohort,10/1/15,2015,NTZ 1,3,Inside,3.178453284,106.2977728,Fringing,10,Chaetodon octofasciatus,CHAETODONTIDAE,coralivore,15,1,1000,10,0.091776886,0.91776886,TARGET,YES,2,,Raymond Jakub
Indonesia,ANAMBAS,cohort,10/1/15,2015,NTZ 1,3,Inside,3.178453284,106.2977728,Fringing,10,Lutjanus ehrenbergii,LUTJANIDAE,carnivore,20,1,1000,10,0.143293221,1.43293221,TARGET,YES,2,,Raymond Jakub
Indonesia,KOLONOB,cohort,6/11/17,2017,NTZ 1/ DPL Tumbu” Jaya,1,Inside,-4.38772,122.74915,Fringing,8,Plectorhinchus vittatus,HAEMULIDAE,benthic invertivore,30,2,1000,20,0.478673331,9.57346662,TARGET,YES,2,,Raymond Jakub
Indonesia,KOLONOB,cohort,8/30/15,2015,NTZ 1/ DPL Tumbu” Jaya,1,Inside,-4.38772,122.74915,Fringing,10,Caranx sexfasciatus,CARANGIDAE,carnivore,15,5,1000,50,0.064338909,3.21694545,TARGET,YES,2,,Raymond Jakub
Indonesia,KOLONOB,cohort,8/30/15,2015,NTZ 1/ DPL Tumbu” Jaya,1,Inside,-4.38772,122.74915,Fringing,10,Siganus vulpinus,SIGANIDAE,Herbivore,15,4,1000,40,0.068096519,2.72386076,TARGET,YES,2,,Raymond Jakub
Indonesia,KOLONOB,cohort,8/30/15,2015,NTZ 1/ DPL Tumbu” Jaya,1,Inside,-4.38772,122.74915,Fringing,10,Cheilinus fasciatus,LABRIDAE,benthic invertivore,15,3,1000,30,0.061209491,1.83628473,TARGET,YES,2,,Raymond Jakub
Indonesia,KOLONOB,cohort,8/30/15,2015,NTZ 1/ DPL Tumbu” Jaya,1,Inside,-4.38772,122.74915,Fringing,10,Cheilinus fasciatus,LABRIDAE,benthic invertivore,20,3,1000,30,0.147530368,4.42591104,TARGET,YES,2,,Raymond Jakub
Indonesia,KOLONOB,cohort,8/30/15,2015,NTZ 1/ DPL Tumbu” Jaya,1,Inside,-4.38772,122.74915,Fringing,10,Cheilinus fasciatus,LABRIDAE,benthic invertivore,25,3,1000,30,0.291898756,8.75696268,TARGET,YES,2,,Raymond Jakub
Indonesia,KOLONOB,cohort,8/30/15,2015,NTZ 1/ DPL Tumbu” Jaya,1,Inside,-4.38772,122.74915,Fringing,10,Thalassoma lunare,LABRIDAE,benthic invertivore,25,3,1000,30,0.191976717,5.75930151,TARGET,YES,2,,Raymond Jakub
Indonesia,KOLONOB,cohort,8/30/15,2015,NTZ 1/ DPL Tumbu” Jaya,1,Inside,-4.38772,122.74915,Fringing,10,Scarus ghobban,SCARIDAE,Herbivore,20,3,1000,30,0.149250626,4.47751878,TARGET,YES,2,,Raymond Jakub
Indonesia,KOLONOB,cohort,8/30/15,2015,NTZ 1/ DPL Tumbu” Jaya,1,Inside,-4.38772,122.74915,Fringing,10,Siganus virgatus,SIGANIDAE,Herbivore,25,3,1000,30,0.335534135,10.06602405,TARGET,YES,2,,Raymond Jakub
